1.00976417585	-0.966975862339	
1.10593276505	-0.536448981528	
1.20027396578	-0.022825270284	
1.29673671224	0.25165384214	
1.3941441648	0.420030822056	
1.48848474738	0.77362247988	
1.58550749096	0.914061215071	
1.68432098898	0.930880225273	
1.7795364096	1.14993940493	
1.87241235124	1.47337464128	
1.96875930169	1.58682162317	
2.06475827316	1.7068209532	
2.15497853573	2.08918388367	
2.25214132239	2.12502994965	
2.34484394981	2.35222690171	
2.43674307013	2.59596223532	
2.53006514515	2.76415233735	
2.62494158506	2.85943181998	
2.71760539761	3.03188249713	
2.80455334486	3.40327472504	
2.89709958149	3.5518426485	
2.99004306662	3.67743644248	
3.07723012542	3.98962279628	
3.1680248699	4.16584892864	
3.25980870943	4.30059868751	
3.34396182031	4.66626678386	
3.43297927287	4.86518309185	
3.51813792373	5.16927079631	
3.60827900149	5.31336402848	
3.70114968274	5.37266347783	
3.7786338809	5.85836379162	
3.87302463596	5.86041622185	
3.95936942804	6.07749734724	
4.04017288576	6.43108900507	
4.12892575772	6.56524864311	
4.22031875053	6.62701719948	
4.29888057465	7.00460085179	
4.3845631493	7.19425949537	
4.46449154058	7.51504300937	
4.54874121313	7.72210970921	
4.63473061955	7.88113507426	
4.71353503338	8.19904729419	
4.79656890388	8.41082665977	
4.87487191061	8.72080532946	
4.96021003347	8.8663577463	
5.04499835531	9.01886606584	
5.1198742604	9.3776861536	
5.20390806405	9.53306495509	
5.27915923739	9.86597939536	
5.36238922537	10.0255828519	
5.43414372876	10.4129794772	
5.51608412139	10.5856956812	
5.58595044109	10.9927498532	
5.66881146682	11.134406866	
5.740444996	11.4896145588	
5.82260210006	11.6339376845	
5.88998670905	12.054582226	
5.97618156246	12.1117210041	
6.04155482454	12.5538077116	
6.12273622893	12.694712658	
6.19338863657	13.0237485609	
6.2690015944	13.2556738595	
6.3364102137	13.6290069168	
6.4144622992	13.8053301976	
6.48418471549	14.1238309008	
6.55503662634	14.4158366692	
6.62119269521	14.7829454578	
6.68792364063	15.1328934623	
6.76392277291	15.3176974646	
6.82649901387	15.7254982964	
6.89053051625	16.1013652162	
6.97159558114	16.1857412084	
7.03083824695	16.62905207	
7.10172611697	16.8729948649	
7.16343745917	17.2621391319	
7.22665395606	17.6201330751	
7.26321543226	18.4048591179	
7.26321543226	19.7816598053	
7.26321543226	21.1584604927	
7.26321543226	22.5352611802	
7.26321543226	23.9120618676	
7.26321543226	25.288862555	
7.26321543226	26.6656632424	
7.26321543226	28.0424639298	
7.26321543226	29.4192646172	
7.26321543226	30.7960653047	
7.26321543226	32.1728659921	
7.26321543226	33.5496666795	
7.26321543226	34.9264673669	
7.26321543226	36.3032680543	
